Data;Td;K0;Tmes;Tpr;KN1;EK1;KN2;EK2;Tspr
25.10.2016;-0.1625;177.9354839;-3.9;87;147.7419355;3693.548387;30.19354839;754.8387097;88.96774194
26.10.2016;-0.7125;177.9354839;-3.9;87;147.7419355;3841.290323;30.19354839;785.0322581;88.96774194
27.10.2016;-1.4875;177.9354839;-3.9;90;147.7419355;3989.032258;30.19354839;815.2258065;88.96774194
28.10.2016;-2.8625;177.9354839;-3.9;90;147.7419355;4136.774194;30.19354839;845.4193548;88.96774194
29.10.2016;-3;177.9354839;-3.9;90;147.7419355;4284.516129;30.19354839;875.6129032;88.96774194
30.10.2016;-2.525;177.9354839;-3.9;90;147.7419355;4432.258065;30.19354839;905.8064516;88.96774194
31.10.2016;-3.8875;177.9354839;-3.9;92;147.7419355;4580;30.19354839;936;88.96774194
01.11.2016;-5.1625;212.9;-12.8;95;157.8333333;157.8333333;55.06666667;55.06666667;109.0967742
02.11.2016;-8.825;212.9;-12.8;98;157.8333333;315.6666667;55.06666667;110.1333333;109.0967742
03.11.2016;-7.4;212.9;-12.8;98;157.8333333;473.5;55.06666667;165.2;109.0967742
04.11.2016;-6.875;212.9;-12.8;95;157.8333333;631.3333333;55.06666667;220.2666667;109.0967742
05.11.2016;-3.3;212.9;-12.8;92;157.8333333;789.1666667;55.06666667;275.3333333;109.0967742
06.11.2016;-3.6375;212.9;-12.8;92;157.8333333;947;55.06666667;330.4;109.0967742
07.11.2016;-9.5;212.9;-12.8;98;157.8333333;1104.833333;55.06666667;385.4666667;109.0967742
08.11.2016;-8.875;212.9;-12.8;98;157.8333333;1262.666667;55.06666667;440.5333333;109.0967742
09.11.2016;-12.4125;212.9;-12.8;103;157.8333333;1420.5;55.06666667;495.6;109.0967742
10.11.2016;-16.375;212.9;-12.8;121;157.8333333;1578.333333;55.06666667;550.6666667;109.0967742
11.11.2016;-11.1375;212.9;-12.8;103;157.8333333;1736.166667;55.06666667;605.7333333;109.0967742
12.11.2016;-7.525;212.9;-12.8;98;157.8333333;1894;55.06666667;660.8;109.0967742
13.11.2016;-9.25;212.9;-12.8;98;157.8333333;2051.833333;55.06666667;715.8666667;109.0967742
14.11.2016;-17.6;212.9;-12.8;121;157.8333333;2209.666667;55.06666667;770.9333333;109.0967742
15.11.2016;-21.25;212.9;-12.8;130;157.8333333;2367.5;55.06666667;826;109.0967742
16.11.2016;-18.425;212.9;-12.8;126;157.8333333;2525.333333;55.06666667;881.0666667;109.0967742
17.11.2016;-15.9125;212.9;-12.8;115;157.8333333;2683.166667;55.06666667;936.1333333;109.0967742
18.11.2016;-14.1;212.9;-12.8;115;157.8333333;2841;55.06666667;991.2;109.0967742
19.11.2016;-17.9;212.9;-12.8;121;157.8333333;2998.833333;55.06666667;1046.266667;109.0967742
20.11.2016;-15.8875;212.9;-12.8;115;157.8333333;3156.666667;55.06666667;1101.333333;109.0967742
21.11.2016;-11.8125;212.9;-12.8;103;157.8333333;3314.5;55.06666667;1156.4;109.0967742
22.11.2016;-8;212.9;-12.8;98;157.8333333;3472.333333;55.06666667;1211.466667;109.0967742
23.11.2016;-5.9375;212.9;-12.8;95;157.8333333;3630.166667;55.06666667;1266.533333;109.0967742
24.11.2016;-7.2375;212.9;-12.8;98;157.8333333;3788;55.06666667;1321.6;109.0967742
25.11.2016;-4.15;212.9;-12.8;92;157.8333333;3945.833333;55.06666667;1376.666667;109.0967742
26.11.2016;-5.5125;212.9;-12.8;95;157.8333333;4103.666667;55.06666667;1431.733333;109.0967742
27.11.2016;-7.9875;212.9;-12.8;98;157.8333333;4261.5;55.06666667;1486.8;109.0967742
28.11.2016;-6.8625;212.9;-12.8;95;157.8333333;4419.333333;55.06666667;1541.866667;109.0967742
29.11.2016;-0.675;212.9;-12.8;87;157.8333333;4577.166667;55.06666667;1596.933333;109.0967742
30.11.2016;-7.075;214.0333333;-12.8;98;157.8333333;4735;56.2;1653.133333;109.0967742
01.12.2016;-13.2;225.3548387;-11.5;108;170.9677419;170.9677419;54.38709677;54.38709677;114.1666667
02.12.2016;-16.525;225.3548387;-11.5;121;170.9677419;341.9354839;54.38709677;108.7741935;114.1666667
03.12.2016;-14.8875;225.3548387;-11.5;115;170.9677419;512.9032258;54.38709677;163.1612903;114.1666667
04.12.2016;-12.8875;225.3548387;-11.5;103;170.9677419;683.8709677;54.38709677;217.5483871;114.1666667
05.12.2016;-15.8875;225.3548387;-11.5;115;170.9677419;854.8387097;54.38709677;271.9354839;114.1666667
06.12.2016;-12.3875;225.3548387;-11.5;103;170.9677419;1025.806452;54.38709677;326.3225806;114.1666667
07.12.2016;-13.675;225.3548387;-11.5;108;170.9677419;1196.774194;54.38709677;380.7096774;114.1666667
08.12.2016;-24.35;225.3548387;-11.5;130;170.9677419;1367.741935;54.38709677;435.0967742;114.1666667
09.12.2016;-21.5875;225.3548387;-11.5;130;170.9677419;1538.709677;54.38709677;489.483871;114.1666667
10.12.2016;-9.6125;225.3548387;-11.5;98;170.9677419;1709.677419;54.38709677;543.8709677;114.1666667
11.12.2016;-14.6;225.3548387;-11.5;115;170.9677419;1880.645161;54.38709677;598.2580645;114.1666667
12.12.2016;-16.525;225.3548387;-11.5;121;170.9677419;2051.612903;54.38709677;652.6451613;114.1666667
13.12.2016;-14.825;225.3548387;-11.5;115;170.9677419;2222.580645;54.38709677;707.0322581;114.1666667
14.12.2016;-17.4875;225.3548387;-11.5;121;170.9677419;2393.548387;54.38709677;761.4193548;114.1666667
15.12.2016;-19.8;225.3548387;-11.5;126;170.9677419;2564.516129;54.38709677;815.8064516;114.1666667
16.12.2016;-20.5625;225.3548387;-11.5;130;170.9677419;2735.483871;54.38709677;870.1935484;114.1666667
17.12.2016;-20.375;225.3548387;-11.5;130;170.9677419;2906.451613;54.38709677;924.5806452;114.1666667
18.12.2016;-23.3125;225.3548387;-11.5;130;170.9677419;3077.419355;54.38709677;978.9677419;114.1666667
19.12.2016;-22.85;225.3548387;-11.5;130;170.9677419;3248.387097;54.38709677;1033.354839;114.1666667
20.12.2016;-33;225.3548387;-11.5;135;170.9677419;3419.354839;54.38709677;1087.741935;114.1666667
21.12.2016;-24.4875;225.3548387;-11.5;130;170.9677419;3590.322581;54.38709677;1142.129032;114.1666667
22.12.2016;-27.6625;225.3548387;-11.5;132;170.9677419;3761.290323;54.38709677;1196.516129;114.1666667
23.12.2016;-18.7375;225.3548387;-11.5;126;170.9677419;3932.258065;54.38709677;1250.903226;114.1666667
24.12.2016;-11.9875;225.3548387;-11.5;103;170.9677419;4103.225806;54.38709677;1305.290323;114.1666667
25.12.2016;-5.9625;225.3548387;-11.5;95;170.9677419;4274.193548;54.38709677;1359.677419;114.1666667
26.12.2016;-7.5625;225.3548387;-11.5;98;170.9677419;4445.16129;54.38709677;1414.064516;114.1666667
27.12.2016;-7.725;225.3548387;-11.5;98;170.9677419;4616.129032;54.38709677;1468.451613;114.1666667
28.12.2016;-4.975;225.3548387;-11.5;92;170.9677419;4787.096774;54.38709677;1522.83871;114.1666667
29.12.2016;-3.5875;225.3548387;-11.5;92;170.9677419;4958.064516;54.38709677;1577.225806;114.1666667
30.12.2016;-5.6;225.3548387;-11.5;95;170.9677419;5129.032258;54.38709677;1631.612903;114.1666667
31.12.2016;-4.175;225.3548387;-11.5;92;170.9677419;5300;54.38709677;1686;114.1666667
